City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
520,Tocopilla,CL,2022-11-30 21:36:14,-22.092,-70.1979,67.53,65,6,12.59,clear sky
521,Aksarka,RU,2022-11-30 21:36:15,66.5606,67.7975,-8.68,99,8,3.65,clear sky
522,Okhotsk,RU,2022-11-30 21:36:16,59.3833,143.3,0.41,98,100,15.79,light snow
523,Hambantota,LK,2022-11-30 21:36:16,6.1241,81.1185,73.74,100,100,2.3,overcast clouds
524,Ouro Preto Do Oeste,BR,2022-11-30 21:36:17,-10.7481,-62.2158,84.29,61,61,4.97,broken clouds
525,Songea,TZ,2022-11-30 21:36:18,-10.6833,35.65,64.63,88,99,2.3,light rain
526,Labuan,MY,2022-11-30 21:36:18,5.2767,115.2417,77.36,100,20,0.0,few clouds
527,Santa Leopoldina,BR,2022-11-30 21:36:19,-20.1006,-40.5297,76.62,99,100,3.22,overcast clouds
528,Te Anau,NZ,2022-11-30 21:36:19,-45.4167,167.7167,47.71,90,92,1.63,overcast clouds
529,Saryagash,KZ,2022-11-30 21:36:20,41.4511,69.1701,35.56,74,100,3.53,overcast clouds
530,Macheng,CN,2022-11-30 21:36:22,31.1783,115.0319,29.57,61,99,5.12,overcast clouds
531,Tabuk,PH,2022-11-30 21:36:23,17.4189,121.4443,73.72,93,81,3.04,broken clouds
532,Bathsheba,BB,2022-11-30 21:36:24,13.2167,-59.5167,81.21,74,40,18.41,scattered clouds
533,Nong Kung Si,TH,2022-11-30 21:36:25,16.65,103.3,75.72,75,98,8.77,overcast clouds
534,Zyryanka,RU,2022-11-30 21:36:26,65.75,150.85,-16.51,97,100,10.09,overcast clouds
535,Half Moon Bay,US,2022-11-30 21:36:26,37.4636,-122.4286,60.67,60,0,6.91,clear sky
536,Faanui,PF,2022-11-30 21:36:27,-16.4833,-151.75,80.2,77,15,13.0,few clouds
537,Bandundu,CD,2022-11-30 21:36:27,-3.3167,17.3667,68.31,96,95,1.07,overcast clouds
538,Bitlis,TR,2022-11-30 21:36:28,38.5,42.25,38.66,93,97,3.94,overcast clouds
539,El Tigre,VE,2022-11-30 21:36:28,8.8875,-64.2454,78.17,64,44,6.67,scattered clouds
540,Papar,MY,2022-11-30 21:36:29,5.7333,115.9333,77.0,89,100,3.4,overcast clouds
541,Byron Bay,AU,2022-11-30 21:32:09,-28.65,153.6167,59.94,88,100,18.3,light rain
542,Zenzeli,RU,2022-11-30 21:36:29,45.9241,47.0474,27.34,53,9,12.01,clear sky
543,Ambon,ID,2022-11-30 21:37:30,-3.6954,128.1814,78.24,15,40,6.91,scattered clouds
544,Bekhtery,UA,2022-11-30 21:37:30,46.251,32.2927,37.74,71,100,12.82,overcast clouds
545,Trelew,AR,2022-11-30 21:37:31,-43.249,-65.3051,72.54,31,20,22.1,few clouds
546,Barddhaman,IN,2022-11-30 21:37:31,23.25,87.85,64.87,62,0,7.07,clear sky
547,Lufilufi,WS,2022-11-30 21:37:32,-13.8745,-171.5986,82.18,72,38,3.4,light rain
548,Kununurra,AU,2022-11-30 21:37:32,-15.7667,128.7333,71.58,88,92,0.0,overcast clouds
549,Meadow Lake,US,2022-11-30 21:37:33,34.8014,-106.5436,55.69,25,80,6.76,broken clouds
550,Ban Nahin,LA,2022-11-30 21:37:33,18.2418,104.2122,70.34,97,32,4.07,scattered clouds
551,Asyut,EG,2022-11-30 21:37:34,27.181,31.1837,59.18,44,0,2.68,clear sky
552,Teahupoo,PF,2022-11-30 21:37:34,-17.8333,-149.2667,78.76,82,33,13.51,light rain
553,San Pedro,PH,2022-11-30 21:37:35,14.35,121.0167,77.36,94,100,6.91,light rain
554,Gunjur,GM,2022-11-30 21:37:35,13.2019,-16.7339,77.07,69,29,5.75,haze
555,Maputo,MZ,2022-11-30 21:37:36,-25.9653,32.5892,73.08,73,20,8.05,few clouds
556,Syamzha,RU,2022-11-30 21:37:36,60.0158,41.0614,9.84,97,50,1.61,scattered clouds
557,Mago,RU,2022-11-30 21:37:37,53.2514,140.1822,-4.9,97,99,4.85,overcast clouds
558,Maragogi,BR,2022-11-30 21:37:37,-9.0122,-35.2225,77.83,76,100,9.26,overcast clouds
559,Prescott Valley,US,2022-11-30 21:37:37,34.5894,-112.3252,59.25,38,0,15.01,clear sky
560,Wyndham,US,2022-11-30 21:37:38,37.6985,-77.6125,62.46,82,100,6.91,overcast clouds
561,Diveyevo,RU,2022-11-30 21:37:38,55.0433,43.2418,6.98,97,26,1.39,scattered clouds
562,Bullhead City,US,2022-11-30 21:37:39,35.1478,-114.5683,66.72,22,0,12.66,clear sky
563,Laramie,US,2022-11-30 21:35:50,41.3114,-105.5911,37.78,41,0,3.44,clear sky
564,Korla,CN,2022-11-30 21:37:40,41.7597,86.1469,14.83,19,75,4.36,broken clouds
565,Mangrol,IN,2022-11-30 21:37:40,21.1167,70.1167,71.94,40,0,10.16,clear sky
566,Mujiayingzi,CN,2022-11-30 21:37:40,42.1167,118.7833,6.03,40,0,9.6,clear sky
567,Araouane,ML,2022-11-30 21:37:41,18.9048,-3.5265,73.63,15,99,9.53,overcast clouds
568,Bac Lieu,VN,2022-11-30 21:37:41,9.285,105.7244,79.07,84,100,15.82,overcast clouds
569,Hede,CN,2022-11-30 21:37:42,33.7681,120.2517,30.61,56,100,10.98,overcast clouds
570,Inta,RU,2022-11-30 21:37:42,66.0317,60.1659,-13.45,100,34,0.85,scattered clouds
571,Kieta,PG,2022-11-30 21:37:43,-6.2167,155.6333,82.27,78,99,4.76,light rain
572,Sorland,NO,2022-11-30 21:37:43,67.667,12.6934,40.86,77,100,13.31,overcast clouds
573,Burnie,AU,2022-11-30 21:37:44,-41.0667,145.9167,56.95,53,0,6.33,clear sky
574,Igarka,RU,2022-11-30 21:37:44,67.4667,86.5833,3.79,95,100,13.02,overcast clouds
575,Beloha,MG,2022-11-30 21:37:45,-25.1667,45.05,70.16,90,100,11.18,overcast clouds
576,Ambanja,MG,2022-11-30 21:37:45,-13.6833,48.45,73.62,92,50,1.72,moderate rain
577,Portree,GB,2022-11-30 21:37:46,57.4129,-6.1942,47.52,95,100,11.59,overcast clouds
578,Zlobin,HR,2022-11-30 21:37:46,45.2924,14.6541,38.5,62,0,14.97,clear sky
579,Lazaro Cardenas,MX,2022-11-30 21:37:47,17.9583,-102.2,82.04,66,3,5.91,clear sky
580,Barcelos,PT,2022-11-30 21:34:34,41.5388,-8.6151,53.74,89,100,5.21,overcast clouds
581,Ternate,ID,2022-11-30 21:37:47,0.8,127.4,80.91,81,100,4.45,overcast clouds
